RuleId,Priority,Filter1,Filter2,Filter3,Filter4,OutputValue
5315,521,<ANY>,CCC,<ANY>,DDD,72
5316,490,AAA,BBB,DDD,DDD,83
5317,381,CCC,CCC,BBB,<ANY>,69
5318,241,BBB,BBB,CCC,DDD,14
5319,893,AAA,DDD,DDD,BBB,5
5320,251,CCC,BBB,<ANY>,CCC,20
5321,376,DDD,<ANY>,DDD,BBB,95
5322,157,CCC,DDD,DDD,AAA,7
5323,523,<ANY>,DDD,<ANY>,AAA,12
5324,867,AAA,AAA,AAA,AAA,53
5325,615,AAA,BBB,DDD,AAA,58
5326,533,CCC,BBB,<ANY>,DDD,40
5327,213,DDD,AAA,AAA,AAA,26
5328,312,AAA,AAA,AAA,AAA,22
5329,60,DDD,DDD,AAA,<ANY>,63
5330,648,DDD,AAA,BBB,<ANY>,5
5331,779,<ANY>,AAA,DDD,<ANY>,68
5332,537,AAA,DDD,BBB,CCC,8
5333,846,CCC,<ANY>,BBB,AAA,63
5334,298,BBB,AAA,AAA,<ANY>,100
5335,392,BBB,BBB,BBB,AAA,81
5336,955,BBB,BBB,CCC,DDD,34
5337,463,DDD,DDD,DDD,CCC,7
5338,904,CCC,CCC,CCC,BBB,52
5339,822,<ANY>,<ANY>,DDD,BBB,28
5340,457,CCC,BBB,BBB,<ANY>,89
5341,155,BBB,BBB,CCC,DDD,53
5342,592,BBB,<ANY>,BBB,CCC,83
5343,55,AAA,<ANY>,BBB,<ANY>,94
5344,777,<ANY>,CCC,AAA,<ANY>,46
5345,428,DDD,BBB,DDD,DDD,25
5346,542,AAA,AAA,DDD,<ANY>,17
5347,11,AAA,<ANY>,CCC,DDD,4
5348,736,BBB,AAA,DDD,CCC,51
5349,169,BBB,CCC,<ANY>,<ANY>,32
5350,97,BBB,<ANY>,AAA,AAA,27
5351,25,CCC,CCC,CCC,DDD,4
5352,263,DDD,AAA,DDD,AAA,17
5353,958,CCC,BBB,AAA,DDD,44
5354,863,<ANY>,<ANY>,DDD,<ANY>,78
5355,391,<ANY>,<ANY>,BBB,DDD,72
5356,230,<ANY>,BBB,BBB,<ANY>,74
5357,202,AAA,CCC,BBB,<ANY>,51
5358,529,BBB,CCC,<ANY>,<ANY>,88
5359,154,DDD,DDD,DDD,BBB,2
5360,986,<ANY>,<ANY>,DDD,<ANY>,31
5361,970,BBB,<ANY>,AAA,BBB,34
5362,642,BBB,<ANY>,<ANY>,CCC,54
5363,175,<ANY>,BBB,DDD,BBB,21
5364,905,<ANY>,CCC,BBB,BBB,5
5365,13,CCC,BBB,AAA,DDD,56
5366,232,DDD,AAA,<ANY>,AAA,26
5367,499,BBB,CCC,<ANY>,BBB,20
5368,306,BBB,CCC,AAA,<ANY>,51
5369,850,<ANY>,AAA,<ANY>,BBB,26
5370,472,<ANY>,<ANY>,<ANY>,DDD,63
5371,193,DDD,AAA,<ANY>,DDD,36
5372,695,AAA,DDD,DDD,BBB,1
5373,79,CCC,AAA,DDD,<ANY>,74
5374,240,CCC,CCC,AAA,<ANY>,73
5375,597,<ANY>,DDD,<ANY>,BBB,85
5376,27,<ANY>,<ANY>,CCC,AAA,16
5377,369,AAA,BBB,BBB,<ANY>,94
5378,752,CCC,BBB,CCC,CCC,7
5379,65,DDD,<ANY>,<ANY>,CCC,80
5380,127,<ANY>,DDD,CCC,BBB,19
5381,863,CCC,DDD,<ANY>,CCC,9
5382,32,AAA,BBB,CCC,AAA,72
5383,243,AAA,DDD,<ANY>,DDD,60
5384,676,CCC,CCC,<ANY>,AAA,96
5385,219,AAA,CCC,DDD,DDD,68
5386,487,BBB,DDD,BBB,BBB,41
5387,222,<ANY>,CCC,DDD,AAA,67
5388,664,DDD,CCC,AAA,DDD,54
5389,548,BBB,<ANY>,<ANY>,AAA,23
5390,955,CCC,CCC,DDD,AAA,83
5391,686,BBB,DDD,CCC,AAA,20
5392,398,AAA,BBB,AAA,BBB,19
5393,252,CCC,CCC,<ANY>,BBB,61
5394,569,CCC,AAA,DDD,<ANY>,53
5395,50,BBB,BBB,AAA,CCC,25
5396,658,AAA,<ANY>,BBB,DDD,64
5397,806,BBB,DDD,DDD,<ANY>,32
5398,476,<ANY>,AAA,AAA,DDD,71
5399,62,BBB,<ANY>,AAA,AAA,39
5400,99,DDD,<ANY>,AAA,DDD,32
5401,544,DDD,DDD,AAA,DDD,54
5402,624,DDD,DDD,DDD,DDD,99
5403,366,AAA,<ANY>,DDD,BBB,37
5404,96,<ANY>,DDD,AAA,CCC,13
5405,516,<ANY>,CCC,AAA,CCC,77
5406,783,CCC,DDD,DDD,BBB,90
5407,369,BBB,BBB,AAA,BBB,39
5408,808,<ANY>,<ANY>,DDD,<ANY>,8
5409,30,DDD,BBB,DDD,DDD,98
5410,836,BBB,AAA,BBB,AAA,51
5411,300,<ANY>,BBB,<ANY>,AAA,72
5412,473,<ANY>,<ANY>,AAA,DDD,78
5413,704,DDD,<ANY>,BBB,DDD,9
5414,131,DDD,CCC,AAA,BBB,28
5415,141,<ANY>,AAA,<ANY>,CCC,18
5416,915,CCC,DDD,AAA,<ANY>,16
5417,840,CCC,CCC,AAA,<ANY>,96
5418,342,CCC,BBB,CCC,CCC,18
5419,244,CCC,<ANY>,BBB,CCC,40
5420,523,BBB,AAA,AAA,CCC,6
5421,611,BBB,BBB,<ANY>,DDD,7
5422,702,AAA,AAA,DDD,CCC,41
5423,674,DDD,<ANY>,BBB,BBB,37
5424,926,DDD,BBB,DDD,DDD,46
5425,829,BBB,AAA,BBB,CCC,69
5426,444,BBB,AAA,BBB,DDD,5
5427,837,<ANY>,<ANY>,BBB,AAA,57
5428,682,AAA,BBB,CCC,DDD,9
5429,410,BBB,DDD,CCC,AAA,5
5430,643,AAA,AAA,CCC,AAA,34
5431,739,BBB,BBB,AAA,DDD,14
5432,80,DDD,BBB,CCC,<ANY>,16
5433,431,<ANY>,<ANY>,BBB,AAA,86
5434,942,DDD,CCC,CCC,<ANY>,21
5435,364,BBB,DDD,BBB,<ANY>,32
5436,607,BBB,CCC,BBB,DDD,57
5437,693,DDD,<ANY>,AAA,CCC,59
5438,151,AAA,CCC,AAA,AAA,97
5439,913,DDD,CCC,DDD,BBB,63
5440,369,CCC,AAA,CCC,AAA,99
5441,923,BBB,<ANY>,CCC,CCC,33
5442,686,<ANY>,BBB,AAA,DDD,59
5443,734,BBB,BBB,CCC,BBB,46
5444,953,DDD,CCC,<ANY>,AAA,23
5445,330,CCC,DDD,AAA,DDD,74
5446,574,DDD,<ANY>,<ANY>,CCC,40
5447,530,AAA,DDD,AAA,BBB,39
5448,574,CCC,AAA,BBB,AAA,44
5449,402,<ANY>,DDD,BBB,BBB,15
5450,436,CCC,BBB,CCC,DDD,41
5451,994,BBB,BBB,DDD,<ANY>,70
5452,69,AAA,<ANY>,CCC,<ANY>,23
5453,93,BBB,CCC,<ANY>,<ANY>,68
5454,537,AAA,<ANY>,DDD,BBB,47
5455,172,AAA,AAA,BBB,CCC,66
5456,930,AAA,AAA,AAA,AAA,3
5457,42,CCC,AAA,CCC,AAA,33
5458,727,<ANY>,BBB,DDD,AAA,94
5459,176,CCC,CCC,AAA,<ANY>,31
5460,284,<ANY>,BBB,DDD,CCC,82
5461,139,DDD,AAA,DDD,AAA,35
5462,571,BBB,DDD,BBB,DDD,24
5463,826,BBB,CCC,AAA,AAA,14
5464,670,<ANY>,AAA,<ANY>,BBB,60
5465,373,BBB,<ANY>,DDD,CCC,73
5466,647,DDD,CCC,BBB,DDD,54
5467,542,CCC,DDD,BBB,CCC,65
5468,852,AAA,<ANY>,BBB,BBB,62
5469,138,<ANY>,AAA,AAA,<ANY>,35
5470,427,BBB,CCC,DDD,<ANY>,53
5471,940,<ANY>,AAA,CCC,CCC,40
5472,386,DDD,<ANY>,CCC,<ANY>,13
5473,731,CCC,<ANY>,AAA,AAA,33
5474,939,CCC,BBB,AAA,AAA,98
5475,125,<ANY>,AAA,AAA,<ANY>,41
5476,710,CCC,CCC,BBB,<ANY>,82
5477,921,DDD,BBB,AAA,DDD,93
5478,595,AAA,DDD,<ANY>,<ANY>,74
5479,515,BBB,DDD,AAA,AAA,26
5480,824,AAA,<ANY>,DDD,AAA,83
5481,757,DDD,BBB,CCC,<ANY>,18
5482,595,BBB,CCC,DDD,AAA,45
5483,184,BBB,CCC,DDD,AAA,86
5484,789,DDD,BBB,<ANY>,BBB,44
5485,267,AAA,CCC,BBB,BBB,62
5486,33,AAA,<ANY>,AAA,<ANY>,25
5487,169,AAA,<ANY>,<ANY>,DDD,18
5488,150,BBB,AAA,DDD,CCC,42
5489,34,BBB,DDD,<ANY>,<ANY>,46
5490,247,<ANY>,BBB,BBB,AAA,6
5491,420,DDD,BBB,CCC,BBB,64
5492,780,AAA,AAA,AAA,<ANY>,5
5493,946,AAA,CCC,<ANY>,<ANY>,1
5494,273,CCC,DDD,AAA,AAA,48
5495,281,BBB,BBB,AAA,CCC,68
5496,381,DDD,CCC,BBB,DDD,82
5497,627,BBB,CCC,<ANY>,BBB,67
5498,800,DDD,DDD,CCC,BBB,88
5499,809,AAA,DDD,DDD,<ANY>,38
5500,865,BBB,CCC,DDD,AAA,79
5501,863,DDD,CCC,AAA,CCC,3
5502,290,BBB,AAA,DDD,BBB,16
5503,305,DDD,BBB,AAA,<ANY>,100
5504,117,AAA,<ANY>,AAA,DDD,34
5505,864,DDD,AAA,DDD,DDD,91
5506,775,AAA,AAA,CCC,CCC,13
5507,688,AAA,<ANY>,AAA,BBB,98
5508,545,CCC,CCC,DDD,AAA,87
5509,644,AAA,DDD,DDD,<ANY>,90
5510,846,AAA,BBB,<ANY>,DDD,99
5511,116,BBB,BBB,BBB,<ANY>,80
5512,149,<ANY>,DDD,DDD,<ANY>,44
5513,83,AAA,CCC,BBB,AAA,66
5514,467,CCC,<ANY>,AAA,<ANY>,14
5515,902,BBB,AAA,CCC,CCC,95
5516,373,AAA,DDD,AAA,DDD,16
5517,361,BBB,<ANY>,BBB,BBB,99
5518,617,BBB,AAA,AAA,CCC,2
5519,115,DDD,AAA,BBB,CCC,94
5520,530,DDD,CCC,AAA,AAA,12
5521,961,DDD,AAA,AAA,<ANY>,10
5522,19,BBB,DDD,AAA,BBB,61
5523,378,DDD,BBB,BBB,<ANY>,64
5524,60,<ANY>,BBB,AAA,BBB,15
5525,962,CCC,DDD,AAA,DDD,31
5526,963,<ANY>,<ANY>,CCC,DDD,89
5527,63,<ANY>,DDD,BBB,DDD,22
5528,247,<ANY>,AAA,CCC,BBB,10
5529,564,BBB,BBB,BBB,BBB,21
5530,743,DDD,CCC,<ANY>,<ANY>,99
5531,746,AAA,CCC,DDD,DDD,47
5532,128,<ANY>,DDD,BBB,<ANY>,48
5533,862,DDD,DDD,DDD,<ANY>,70
5534,621,DDD,BBB,BBB,<ANY>,31
5535,948,BBB,CCC,CCC,AAA,63
5536,505,BBB,DDD,DDD,DDD,39
5537,673,DDD,DDD,DDD,DDD,17
5538,369,<ANY>,AAA,CCC,CCC,38
5539,659,BBB,AAA,BBB,AAA,15
5540,349,DDD,CCC,DDD,DDD,51
5541,782,AAA,AAA,BBB,CCC,88
5542,858,CCC,CCC,BBB,<ANY>,12
5543,196,DDD,AAA,BBB,AAA,83
5544,825,CCC,AAA,AAA,<ANY>,93
5545,906,AAA,AAA,BBB,<ANY>,45
5546,853,CCC,CCC,<ANY>,CCC,15
5547,449,CCC,<ANY>,CCC,DDD,68
5548,916,<ANY>,AAA,<ANY>,<ANY>,13
5549,631,AAA,AAA,AAA,CCC,69
5550,636,CCC,<ANY>,<ANY>,CCC,54
5551,751,<ANY>,<ANY>,BBB,CCC,79
5552,475,BBB,CCC,<ANY>,DDD,2
5553,377,DDD,CCC,DDD,<ANY>,13
5554,74,AAA,<ANY>,DDD,DDD,1
5555,827,CCC,AAA,BBB,DDD,44
5556,871,BBB,AAA,DDD,AAA,93
5557,220,CCC,DDD,CCC,BBB,99
5558,541,BBB,DDD,DDD,AAA,74
5559,310,BBB,BBB,AAA,AAA,62
5560,588,<ANY>,DDD,AAA,<ANY>,1
5561,423,AAA,<ANY>,CCC,CCC,83
5562,753,BBB,CCC,<ANY>,DDD,84
5563,36,DDD,CCC,AAA,CCC,47
5564,411,AAA,DDD,BBB,AAA,22
5565,372,CCC,CCC,CCC,<ANY>,22
5566,618,<ANY>,CCC,AAA,CCC,45
5567,650,AAA,<ANY>,AAA,DDD,12
5568,760,DDD,CCC,CCC,DDD,72
5569,286,CCC,CCC,DDD,DDD,95
5570,868,<ANY>,<ANY>,BBB,AAA,24
5571,355,AAA,BBB,AAA,BBB,89
5572,588,DDD,CCC,BBB,<ANY>,83
5573,634,BBB,CCC,AAA,CCC,52
5574,943,AAA,DDD,CCC,BBB,12
5575,557,BBB,AAA,BBB,CCC,45
5576,643,DDD,CCC,AAA,<ANY>,57
5577,993,<ANY>,DDD,AAA,CCC,9
5578,448,<ANY>,DDD,CCC,BBB,40
5579,511,AAA,CCC,DDD,CCC,46
5580,608,<ANY>,CCC,BBB,AAA,95
5581,824,BBB,<ANY>,BBB,DDD,38
5582,532,<ANY>,DDD,DDD,AAA,51
5583,856,AAA,DDD,CCC,BBB,67
5584,414,DDD,<ANY>,BBB,AAA,3
5585,497,CCC,CCC,BBB,AAA,67
5586,364,AAA,BBB,AAA,CCC,42
5587,480,<ANY>,AAA,AAA,AAA,85
5588,751,DDD,BBB,BBB,AAA,60
5589,684,<ANY>,BBB,BBB,<ANY>,8
5590,117,CCC,AAA,AAA,CCC,8
5591,57,AAA,BBB,DDD,AAA,48
5592,633,BBB,CCC,DDD,BBB,70
5593,555,<ANY>,BBB,CCC,BBB,29
5594,655,AAA,<ANY>,AAA,AAA,72
5595,805,AAA,CCC,BBB,CCC,81
5596,473,AAA,DDD,BBB,AAA,9
5597,888,AAA,<ANY>,BBB,DDD,68
5598,928,AAA,<ANY>,AAA,BBB,17
5599,76,DDD,CCC,BBB,DDD,70
5600,454,AAA,CCC,DDD,DDD,47
5601,202,CCC,CCC,<ANY>,CCC,87
5602,360,<ANY>,AAA,<ANY>,BBB,48
5603,889,BBB,BBB,DDD,BBB,49
5604,656,BBB,AAA,<ANY>,CCC,7
5605,974,CCC,DDD,DDD,DDD,42
5606,65,BBB,CCC,BBB,DDD,73
5607,361,AAA,BBB,<ANY>,CCC,88
5608,495,DDD,CCC,<ANY>,BBB,62
5609,396,CCC,<ANY>,CCC,CCC,72
5610,837,<ANY>,<ANY>,<ANY>,CCC,54
5611,637,CCC,AAA,BBB,DDD,63
5612,722,BBB,<ANY>,<ANY>,<ANY>,83
5613,195,CCC,<ANY>,AAA,BBB,93
5614,85,<ANY>,DDD,DDD,AAA,100
5615,139,CCC,<ANY>,DDD,DDD,43
5616,629,DDD,BBB,DDD,<ANY>,14
5617,305,CCC,BBB,<ANY>,BBB,51
5618,356,BBB,AAA,CCC,CCC,80
5619,61,CCC,<ANY>,AAA,CCC,25
5620,734,DDD,CCC,BBB,AAA,91
5621,126,DDD,DDD,AAA,AAA,72
5622,71,<ANY>,AAA,DDD,<ANY>,84
5623,427,CCC,DDD,DDD,AAA,32
5624,242,AAA,<ANY>,DDD,BBB,73
5625,621,BBB,DDD,AAA,AAA,42
5626,343,CCC,CCC,BBB,<ANY>,14
5627,224,<ANY>,AAA,BBB,AAA,98
5628,519,BBB,AAA,<ANY>,CCC,6
5629,630,DDD,DDD,AAA,CCC,2
5630,558,CCC,BBB,BBB,CCC,11
5631,341,CCC,<ANY>,AAA,BBB,86
5632,733,BBB,DDD,CCC,DDD,76
5633,431,CCC,BBB,AAA,BBB,49
5634,138,AAA,DDD,AAA,AAA,27
5635,925,AAA,BBB,DDD,CCC,9
5636,75,CCC,<ANY>,BBB,BBB,28
5637,640,<ANY>,CCC,BBB,CCC,87
5638,294,DDD,DDD,<ANY>,AAA,15
5639,561,BBB,<ANY>,CCC,CCC,1
5640,418,CCC,DDD,<ANY>,<ANY>,43
5641,343,BBB,<ANY>,<ANY>,<ANY>,34
5642,300,BBB,AAA,AAA,BBB,27
5643,169,BBB,CCC,<ANY>,CCC,17
5644,147,<ANY>,DDD,CCC,BBB,95
5645,919,DDD,DDD,AAA,AAA,76
5646,793,<ANY>,<ANY>,AAA,<ANY>,35
5647,435,CCC,DDD,AAA,AAA,5
5648,189,CCC,CCC,DDD,BBB,50
5649,303,BBB,CCC,CCC,CCC,88
5650,143,AAA,AAA,AAA,BBB,67
5651,267,DDD,AAA,BBB,CCC,97
5652,965,AAA,<ANY>,AAA,<ANY>,8
5653,744,BBB,DDD,CCC,BBB,3
5654,853,DDD,AAA,AAA,AAA,29
5655,518,CCC,CCC,AAA,CCC,32
5656,118,BBB,BBB,CCC,BBB,78
5657,663,<ANY>,<ANY>,DDD,BBB,1
5658,75,CCC,CCC,DDD,<ANY>,7
5659,60,<ANY>,BBB,DDD,<ANY>,6
5660,859,AAA,DDD,BBB,AAA,87
5661,706,<ANY>,BBB,<ANY>,CCC,3
5662,543,CCC,AAA,CCC,<ANY>,13
5663,639,<ANY>,<ANY>,BBB,BBB,35
5664,390,CCC,BBB,AAA,CCC,62
5665,956,AAA,<ANY>,<ANY>,BBB,14
5666,173,AAA,<ANY>,CCC,BBB,52
5667,891,<ANY>,<ANY>,<ANY>,CCC,84
5668,110,DDD,BBB,AAA,<ANY>,67
5669,605,AAA,AAA,AAA,BBB,70
5670,407,<ANY>,AAA,BBB,BBB,47
5671,960,<ANY>,BBB,AAA,BBB,29
5672,97,BBB,AAA,AAA,BBB,53
5673,996,DDD,AAA,DDD,AAA,32
5674,206,DDD,BBB,BBB,AAA,3
5675,364,CCC,CCC,<ANY>,AAA,11
5676,156,CCC,<ANY>,<ANY>,<ANY>,20
5677,738,BBB,DDD,DDD,BBB,13
5678,510,AAA,DDD,AAA,BBB,75
5679,850,DDD,<ANY>,CCC,DDD,64
5680,788,<ANY>,CCC,CCC,DDD,50
5681,778,<ANY>,CCC,AAA,BBB,27
5682,93,AAA,DDD,DDD,DDD,33
5683,247,<ANY>,CCC,BBB,DDD,39
5684,729,BBB,DDD,<ANY>,<ANY>,93
5685,380,<ANY>,<ANY>,<ANY>,CCC,73
5686,669,AAA,BBB,BBB,AAA,96
5687,706,CCC,<ANY>,BBB,<ANY>,85
5688,230,AAA,CCC,BBB,CCC,96
5689,906,BBB,BBB,CCC,AAA,66
5690,161,AAA,BBB,DDD,<ANY>,77
5691,971,AAA,BBB,DDD,AAA,16
5692,658,CCC,AAA,AAA,<ANY>,19
5693,319,<ANY>,DDD,BBB,DDD,72
5694,417,<ANY>,BBB,AAA,DDD,30
5695,390,AAA,CCC,CCC,<ANY>,60
5696,288,DDD,AAA,CCC,AAA,67
5697,365,CCC,DDD,BBB,BBB,43
5698,736,BBB,BBB,CCC,<ANY>,39
5699,212,<ANY>,CCC,BBB,AAA,22
5700,39,BBB,BBB,BBB,DDD,3
5701,391,BBB,DDD,CCC,DDD,45
5702,485,DDD,BBB,BBB,AAA,14
5703,354,<ANY>,DDD,BBB,<ANY>,80
5704,249,DDD,AAA,DDD,AAA,70
5705,759,AAA,AAA,CCC,<ANY>,43
5706,418,DDD,AAA,BBB,<ANY>,26
5707,910,AAA,AAA,DDD,AAA,92
5708,242,<ANY>,DDD,<ANY>,CCC,87
5709,299,BBB,AAA,AAA,DDD,33
5710,85,CCC,AAA,DDD,AAA,79
5711,968,BBB,AAA,<ANY>,AAA,13
5712,474,BBB,CCC,CCC,AAA,39
5713,491,BBB,DDD,AAA,CCC,70
5714,85,AAA,CCC,<ANY>,<ANY>,43
5715,741,AAA,<ANY>,CCC,<ANY>,15
5716,119,CCC,<ANY>,DDD,AAA,87
5717,837,AAA,DDD,CCC,BBB,34
5718,16,BBB,BBB,DDD,<ANY>,34
5719,841,<ANY>,BBB,DDD,AAA,41
5720,91,BBB,DDD,CCC,CCC,37
5721,89,BBB,CCC,CCC,<ANY>,49
5722,883,<ANY>,AAA,BBB,CCC,31
5723,629,CCC,AAA,BBB,CCC,26
5724,534,<ANY>,AAA,CCC,CCC,17
5725,174,CCC,DDD,BBB,BBB,18
5726,764,AAA,CCC,DDD,AAA,15
5727,460,AAA,BBB,<ANY>,<ANY>,27
5728,331,<ANY>,CCC,CCC,AAA,43
5729,150,<ANY>,BBB,AAA,BBB,71
5730,461,AAA,<ANY>,DDD,<ANY>,88
5731,577,DDD,<ANY>,<ANY>,CCC,96
5732,445,BBB,CCC,<ANY>,AAA,97
5733,560,DDD,BBB,<ANY>,CCC,99
5734,603,CCC,BBB,DDD,BBB,60
5735,99,AAA,<ANY>,CCC,BBB,10
5736,270,AAA,CCC,DDD,<ANY>,29
5737,45,BBB,CCC,DDD,DDD,74
5738,191,AAA,AAA,BBB,CCC,95
5739,677,CCC,<ANY>,CCC,AAA,76
5740,297,AAA,DDD,AAA,DDD,11
5741,678,AAA,<ANY>,AAA,BBB,37
5742,7,CCC,DDD,BBB,DDD,44
5743,711,CCC,DDD,AAA,AAA,68
5744,863,DDD,<ANY>,DDD,AAA,7
5745,469,AAA,DDD,<ANY>,BBB,71
5746,783,DDD,<ANY>,AAA,DDD,2
5747,241,<ANY>,CCC,AAA,AAA,90
5748,872,AAA,AAA,BBB,BBB,26
5749,200,CCC,<ANY>,CCC,DDD,27
5750,590,<ANY>,CCC,AAA,CCC,99
5751,884,DDD,<ANY>,BBB,AAA,72
5752,460,AAA,<ANY>,DDD,CCC,52
5753,382,BBB,AAA,BBB,AAA,51
5754,168,DDD,AAA,<ANY>,AAA,32
5755,156,DDD,<ANY>,BBB,CCC,14
5756,785,BBB,<ANY>,AAA,<ANY>,69
5757,12,BBB,AAA,BBB,AAA,97
5758,168,CCC,<ANY>,<ANY>,DDD,90
5759,765,BBB,DDD,DDD,DDD,16
5760,395,<ANY>,<ANY>,DDD,AAA,45
5761,292,CCC,BBB,<ANY>,BBB,8
5762,518,DDD,AAA,AAA,BBB,12
5763,442,DDD,<ANY>,BBB,<ANY>,86
5764,33,BBB,DDD,CCC,<ANY>,82
5765,967,AAA,DDD,CCC,AAA,26
5766,702,AAA,AAA,AAA,DDD,86
5767,762,CCC,CCC,CCC,BBB,75
5768,894,BBB,CCC,DDD,BBB,24
5769,93,BBB,<ANY>,<ANY>,<ANY>,36
5770,212,<ANY>,<ANY>,AAA,CCC,37
5771,141,AAA,BBB,BBB,<ANY>,80
5772,272,AAA,CCC,DDD,DDD,7
5773,731,AAA,CCC,BBB,BBB,44
5774,243,<ANY>,CCC,CCC,AAA,8
5775,202,BBB,BBB,<ANY>,<ANY>,63
5776,422,CCC,CCC,AAA,BBB,44
5777,614,<ANY>,BBB,<ANY>,<ANY>,50
5778,635,CCC,<ANY>,BBB,AAA,68
5779,717,<ANY>,DDD,CCC,BBB,7
5780,278,BBB,AAA,CCC,DDD,66
5781,791,AAA,BBB,CCC,CCC,3
5782,483,AAA,BBB,DDD,DDD,86
5783,582,AAA,<ANY>,BBB,AAA,24
5784,739,CCC,BBB,DDD,<ANY>,100
5785,759,BBB,<ANY>,BBB,AAA,49
5786,451,<ANY>,AAA,AAA,CCC,62
5787,877,BBB,BBB,BBB,BBB,6
5788,773,DDD,DDD,<ANY>,DDD,28
5789,49,DDD,<ANY>,BBB,CCC,1
5790,708,AAA,CCC,BBB,BBB,98
5791,60,BBB,BBB,AAA,<ANY>,29
5792,596,CCC,DDD,BBB,DDD,8
5793,147,CCC,DDD,CCC,DDD,10
5794,551,AAA,CCC,CCC,AAA,66
5795,793,AAA,CCC,AAA,AAA,73
5796,170,CCC,AAA,BBB,AAA,41
5797,218,BBB,BBB,<ANY>,DDD,97
5798,906,DDD,<ANY>,<ANY>,DDD,82
5799,837,DDD,AAA,AAA,<ANY>,17
5800,897,DDD,BBB,<ANY>,BBB,4
5801,851,BBB,CCC,CCC,DDD,54
5802,547,DDD,CCC,<ANY>,<ANY>,86
5803,506,<ANY>,AAA,CCC,DDD,35
5804,672,CCC,BBB,CCC,AAA,53
5805,571,AAA,BBB,<ANY>,DDD,77
5806,324,DDD,<ANY>,BBB,CCC,90
5807,6,BBB,AAA,DDD,DDD,92
5808,26,DDD,AAA,DDD,AAA,84
5809,876,AAA,DDD,DDD,<ANY>,60
5810,652,AAA,DDD,<ANY>,CCC,94
5811,597,<ANY>,DDD,<ANY>,CCC,10
5812,646,CCC,AAA,CCC,DDD,81
5813,324,BBB,BBB,CCC,<ANY>,4
5814,232,DDD,CCC,DDD,CCC,61
5815,524,DDD,AAA,AAA,<ANY>,91
5816,796,DDD,<ANY>,CCC,AAA,33
5817,829,BBB,CCC,DDD,DDD,13
5818,20,AAA,CCC,BBB,DDD,28
5819,977,CCC,BBB,AAA,DDD,4
5820,65,<ANY>,CCC,DDD,<ANY>,31
5821,748,DDD,CCC,<ANY>,BBB,75
5822,368,CCC,DDD,DDD,BBB,21
5823,423,<ANY>,<ANY>,AAA,CCC,98
5824,524,<ANY>,CCC,AAA,AAA,44
5825,672,DDD,BBB,BBB,BBB,27
5826,760,<ANY>,<ANY>,AAA,CCC,84
5827,441,BBB,BBB,DDD,DDD,84
5828,679,CCC,DDD,<ANY>,<ANY>,46
5829,687,BBB,<ANY>,CCC,DDD,24
5830,653,CCC,<ANY>,CCC,<ANY>,56
5831,219,DDD,BBB,BBB,CCC,28
5832,392,CCC,DDD,CCC,AAA,58
5833,542,<ANY>,<ANY>,<ANY>,CCC,23
5834,876,CCC,<ANY>,AAA,CCC,10
5835,766,<ANY>,AAA,BBB,AAA,42
5836,296,CCC,AAA,CCC,AAA,71
5837,488,BBB,BBB,BBB,CCC,81
5838,465,<ANY>,BBB,DDD,DDD,85
5839,237,DDD,BBB,BBB,AAA,75
5840,309,BBB,AAA,CCC,<ANY>,71
5841,190,DDD,AAA,CCC,BBB,19
5842,746,<ANY>,<ANY>,DDD,DDD,83
5843,937,CCC,<ANY>,AAA,DDD,46
5844,64,DDD,CCC,<ANY>,BBB,51
5845,318,AAA,DDD,DDD,CCC,13
5846,821,BBB,DDD,DDD,<ANY>,46
5847,71,BBB,CCC,DDD,AAA,28
5848,319,DDD,CCC,DDD,DDD,8
5849,230,AAA,<ANY>,CCC,<ANY>,98
5850,671,DDD,AAA,BBB,BBB,87
5851,655,DDD,BBB,BBB,CCC,100
5852,180,AAA,<ANY>,<ANY>,AAA,90
5853,586,AAA,DDD,BBB,AAA,83
5854,230,DDD,AAA,<ANY>,BBB,63
5855,614,<ANY>,<ANY>,AAA,DDD,1
5856,794,<ANY>,DDD,BBB,CCC,26
5857,456,DDD,<ANY>,AAA,AAA,20
5858,636,CCC,CCC,BBB,BBB,87
5859,458,AAA,DDD,AAA,AAA,58
5860,153,<ANY>,DDD,<ANY>,AAA,78
5861,346,AAA,AAA,BBB,BBB,27
5862,364,BBB,AAA,DDD,CCC,69
5863,869,DDD,<ANY>,CCC,AAA,72
5864,151,BBB,BBB,CCC,DDD,67
5865,20,CCC,AAA,AAA,DDD,71
5866,441,BBB,<ANY>,AAA,BBB,48
5867,1000,<ANY>,AAA,DDD,CCC,28
5868,330,DDD,DDD,AAA,BBB,67
5869,435,BBB,CCC,CCC,CCC,66
5870,319,AAA,CCC,CCC,<ANY>,11
5871,875,AAA,AAA,BBB,CCC,67
5872,824,BBB,BBB,BBB,DDD,34
5873,563,BBB,BBB,DDD,DDD,32
5874,145,CCC,CCC,AAA,BBB,21
5875,347,DDD,AAA,BBB,AAA,100
5876,186,AAA,<ANY>,<ANY>,AAA,27
5877,807,DDD,BBB,AAA,CCC,88
5878,711,BBB,CCC,DDD,DDD,82
5879,56,<ANY>,DDD,<ANY>,BBB,7
5880,556,DDD,<ANY>,BBB,DDD,87
5881,429,CCC,<ANY>,AAA,DDD,49
5882,547,CCC,AAA,CCC,BBB,70
5883,60,BBB,BBB,AAA,AAA,74
